,name,platform,year_of_release,genre,publisher,developer,rating
7453,Project: Snowblind,PlayStation 2,2005,Action,Eidos Interactive,Crystal Dynamics,T
7454,Prison Break: The Conspiracy,Xbox 360,2010,Action,Deep Silver,ZootFly,T
7456,You Don't Know Jack,Wii,2011,Misc,THQ,"Jellyvision, Iron Galaxy Studios",T
7457,Mortal Kombat: Special Forces,PlayStation,2000,Fighting,Midway Games,Midway,M
7458,Mega Man Legacy Collection,3DS,2016,Platform,Capcom,Digital Eclipse,E
7459,The Last Airbender,Wii,2010,Action,THQ,THQ,T
7462,NCAA March Madness 07,Xbox 360,2007,Sports,Electronic Arts,EA Canada,E
7463,StokEd,Xbox 360,2009,Sports,Zushi Games,Bongfish,T
7465,Evil Dead: Regeneration,PlayStation 2,2005,Action,THQ,Cranky Pants Games,M
7467,Defiance,PC,2013,Shooter,Trion Worlds,Trion Worlds,M
7468,NHL 2003,Xbox,2002,Sports,Electronic Arts,EA Sports,E
7470,Tiger Woods PGA Tour,PlayStation Portable,2005,Sports,Electronic Arts,EA Canada,E
7471,NHL 2K3,PlayStation 2,2002,Sports,Sega,Treyarch,E
7475,You Don't Know Jack,Xbox 360,2011,Misc,THQ,"Jellyvision, Iron Galaxy Studios",T
7479,Final Fight One,Game Boy Advance,2001,Fighting,Ubisoft,Sun-Tec,E
7480,Tony Hawk's Pro Skater 5,PlayStation 4,2015,Sports,Activision,Robomodo,T
7481,MLB 10: The Show,PlayStation Portable,2010,Sports,Sony Computer Entertainment,SCEA,E
7482,Gallop Racer 2003: A New Breed,PlayStation 2,2002,Sports,Zoo Digital Publishing,Tecmo,E
7483,Frogger 3D,3DS,2011,Action,Konami Digital Entertainment,Alpha Unit,E
7484,Blue Dragon Plus,DS,2008,Role-Playing,Ignition Entertainment,Brownie Brown,E
7486,BeyBlade VForce: Super Tournament Battle,GameCube,2002,Action,Atari,Takara,E
7489,Dead to Rights: Retribution,Xbox 360,2010,Shooter,Namco Bandai Games,Volatile Games,M
7493,Dragon Ball Z: Sagas,GameCube,2005,Fighting,Atari,Avalanche Software,T
7494,X2: Wolverine's Revenge,Xbox,2003,Platform,Activision,GenePool,T
7495,Power Rangers: Wild Force,Game Boy Advance,2002,Action,THQ,Natsume,E
7496,Tenchu: Shadow Assassins,Wii,2008,Action,Ubisoft,Acquire,M
7498,Lost Planet 3,PlayStation 3,2013,Shooter,Capcom,Spark Unlimited,T
7502,Beyblade G-Revolution,Game Boy Advance,2004,Action,Atari,Full Fat,E
7505,Capcom Fighting Evolution,PlayStation 2,2004,Fighting,Capcom,Capcom,T
7506,Assassin's Creed The Ezio Collection,PlayStation 4,2016,Action,Ubisoft,Ubisoft Montreal,M
7508,God of War Collection,PlayStation Vita,2014,Action,Sony Computer Entertainment,"Sanzaru Games, Sanzaru Games, Inc.",M
7512,Anarchy Reigns,PlayStation 3,2012,Action,Sega,PlatinumGames,M
7513,Mobile Suit Gundam: Crossfire,PlayStation 3,2006,Simulation,Namco Bandai Games,Bec,T
7517,Suikoden Tactics,PlayStation 2,2005,Strategy,Konami Digital Entertainment,Konami,T
7518,NCAA March Madness 06,Xbox,2005,Sports,Electronic Arts,EA Canada,E
7519,Sniper: Ghost Warrior 2,Xbox 360,2013,Shooter,City Interactive,City Interactive,M
7520,EVE Online,PC,2003,Role-Playing,CCP,CCP,T
7521,Phantasy Star Online,Dreamcast,2000,Role-Playing,Sega,Sonic Team,T
7522,Crazy Taxi 3: High Roller,Xbox,2002,Racing,Sega,Hitmaker,T
7523,Midnight Club 3: DUB Edition Remix,Xbox,2006,Racing,Take-Two Interactive,Rockstar San Diego,E10+
7527,Thrillville,PlayStation Portable,2006,Strategy,Atari,Frontier Developments,E10+
7529,"Warhammer 40,000: Space Marine",PC,2011,Shooter,THQ,Relic,M
7532,The King of Fighters Collection: The Orochi Saga,PlayStation 2,2006,Fighting,Ignition Entertainment,Terminal Reality,T
7536,Disney's Planes,Wii U,2013,Simulation,Disney Interactive Studios,Behaviour Interactive,E
7542,MLB SlugFest 20-03,Xbox,2002,Sports,Midway Games,Gratuitous Games,E
7544,The Con,PlayStation Portable,2005,Fighting,Sony Computer Entertainment,"SCEA, Think and Feel",T
7545,Pitfall: The Lost Expedition,PlayStation 2,2004,Platform,Activision,Edge of Reality,E
7547,Need for Speed Carbon: Own the City,DS,2006,Racing,Electronic Arts,Exient Entertainment,E
7550,Enchanted Arms,PlayStation 3,2007,Role-Playing,Ubisoft,From Software,T
7551,Le Mans 24 Hours,PlayStation 2,2001,Racing,Infogrames,Atari,E
7553,The Witch and the Hundred Knight,PlayStation 3,2013,Role-Playing,Nippon Ichi Software,Nippon Ichi Software,T
7556,Dragon Ball Z: Harukanaru Densetsu,DS,2007,Role-Playing,Namco Bandai Games,Bec,E
7557,Harvest Moon: More Friends of Mineral Town,Game Boy Advance,2003,Simulation,Ubisoft,TOSE,E
7563,X2: Wolverine's Revenge,Game Boy Advance,2003,Platform,Activision,Vicarious Visions,E
7564,NBA 2K2,Xbox,2002,Sports,Sega,Visual Concepts,E
7565,Code of Princess,3DS,2012,Action,Agatsuma Entertainment,Studio Saizensen,T
7566,Major League Baseball 2K11,PlayStation 3,2011,Sports,Take-Two Interactive,Visual Concepts,E
7572,Dark Messiah of Might and Magic Elements,Xbox 360,2008,Role-Playing,Ubisoft,Ubisoft Annecy,M
7573,Planet 51,Wii,2009,Action,Sega,Pyro Studios,E
7574,Dead to Rights II,PlayStation 2,2005,Shooter,Electronic Arts,WideScreen Games,M
7576,FIFA 16,PC,2015,Sports,Electronic Arts,EA Sports,E
7580,NBA Live 14,Xbox One,2013,Sports,Electronic Arts,EA Sports,E
7581,Kung Fu Rider,PlayStation 3,2010,Action,Sony Computer Entertainment,SCE Japan Studio,E10+
7583,DarkStar One: Broken Alliance,Xbox 360,2010,Simulation,Kalypso Media,Gaming Minds Studios,T
7584,Dragon Ball: Xenoverse 2,Xbox One,2016,Action,Namco Bandai Games,Dimps Corporation,T
7586,Odin Sphere: Leifthrasir,PlayStation 4,2016,Role-Playing,Nippon Ichi Software,Vanillaware,T
7589,Ty the Tasmanian Tiger 2: Bush Rescue,GameCube,2004,Platform,Electronic Arts,Krome Studios,E
7590,Body and Brain Connection,Xbox 360,2010,Misc,Namco Bandai Games,Namco Bandai Games,E
7592,Dragon Ball: Revenge of King Piccolo,Wii,2009,Action,Namco Bandai Games,Media Vision,E10+
7595,Warriors Orochi,PlayStation Portable,2008,Action,Tecmo Koei,"Omega Force, Koei Canada",T
7596,MVP Baseball 2003,Xbox,2003,Sports,Electronic Arts,EA Sports,E
7597,Monster Jam,Xbox 360,2007,Racing,Activision,Torus Games,E
7598,Infinite Space,DS,2009,Role-Playing,Sega,PlatinumGames,T
7600,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",Xbox,2005,Action,Disney Interactive Studios,Traveller's Tales,T
7612,NBA 07,PlayStation Portable,2006,Sports,Sony Computer Entertainment,SCEA,E
7613,Two Worlds II,PC,2011,Role-Playing,Unknown,Reality Pump,M
7614,IHRA Drag Racing 2004,Xbox,2003,Racing,Bethesda Softworks,Bethesda Softworks,E
7616,The Legend of Heroes: Trails of Cold Steel,PlayStation 3,2013,Role-Playing,Nippon Ichi Software,Falcom,T
7617,Clive Barker's Jericho,PlayStation 3,2007,Shooter,Codemasters,"Mercury Steam, Alchemic Productions",M
7618,Tekken 3D: Prime Edition,3DS,2012,Fighting,Nintendo,Arika,T
7619,Marvel: Ultimate Alliance 2,DS,2009,Role-Playing,Activision,n-Space,E10+
7627,Front Mission Evolved,Xbox 360,2010,Shooter,Square Enix,Double Helix Games,T
7632,From Russia With Love,Xbox,2005,Action,Electronic Arts,Electronic Arts,T
7636,Apache: Air Assault,PlayStation 3,2010,Simulation,Activision,Gaijin Entertainment,T
7640,Dying Light,PC,2015,Action,Warner Bros. Interactive Entertainment,Techland,M
7643,Grandia II,Dreamcast,2000,Role-Playing,Ubisoft,Game Arts,T
7645,Ridge Racer 6,Xbox 360,2005,Racing,Namco Bandai Games,Namco,E
7650,Teenage Mutant Ninja Turtles 3: Mutant Nightmare,PlayStation 2,2005,Action,Konami Digital Entertainment,KCE Studios,E10+
7651,Zone of the Enders HD Collection,Xbox 360,2012,Simulation,Konami Digital Entertainment,High Voltage Software,M
7652,Record of Agarest War,Xbox 360,2008,Role-Playing,Compile Heart,Compile Heart,T
7653,Gladius,PlayStation 2,2003,Strategy,Activision,LucasArts,T
7654,Earth Defense Force: Insect Armageddon,PlayStation 3,2011,Shooter,D3Publisher,Vicious Cycle,T
7655,Dave Mirra Freestyle BMX 2,Xbox,2001,Sports,Acclaim Entertainment,"Z-Axis, Ltd.",T
7657,SpongeBob SquarePants: Revenge of the Flying Dutchman,GameCube,2002,Platform,THQ,Big Sky Software,E
7659,Taiko Drum Master,PlayStation 2,2004,Misc,Namco Bandai Games,Namco,E
7663,Dungeon Hunter Alliance,PlayStation Vita,2012,Action,Ubisoft,Ubisoft,T
7664,Forgotten Realms: Demon Stone,PlayStation 2,2004,Action,Atari,Stormfront Studios,T
7666,Soldier of Fortune: Payback,Xbox 360,2007,Shooter,Activision,Cauldron Ltd.,M
7667,Afro Samurai,PlayStation 3,2009,Action,Atari,"Namco Bandai Games America, Namco Bandai Games",M
7674,Silent Hill: Book of Memories,PlayStation Vita,2012,Action,Konami Digital Entertainment,WayForward,M
7675,Playboy: The Mansion,PlayStation 2,2005,Simulation,Ubisoft,Cyberlore Studios,M
7679,Baja: Edge of Control,Xbox 360,2008,Racing,THQ,2XL Games,E
7680,Tiger Woods PGA Tour 06,PlayStation Portable,2005,Sports,Electronic Arts,Team Fusion,E
7683,Bleach: The 3rd Phantom,DS,2008,Role-Playing,Sega,"Sega, Tom Create",T
7685,MC Groovz Dance Craze,GameCube,2004,Misc,Mad Catz,Mad Catz,E
7686,The Thing,Xbox,2002,Adventure,Vivendi Games,Computer Artworks,M
7689,Untold Legends: Dark Kingdom,PlayStation 3,2006,Role-Playing,Electronic Arts,Sony Online Entertainment,T
7692,Plants vs. Zombies,PlayStation 3,2011,Strategy,PopCap Games,PopCap,E10+
7693,Baldur's Gate: Dark Alliance,Xbox,2002,Role-Playing,Virgin Interactive,Snowblind Studios,T
7694,Prince of Persia: Warrior Within,GameCube,2004,Action,Ubisoft,Ubisoft,M
7698,Warriors Orochi,Xbox 360,2007,Action,Tecmo Koei,Omega Force,T
7699,Predator: Concrete Jungle,PlayStation 2,2005,Action,Vivendi Games,Eurocom Entertainment Software,M
7701,Arcana Heart 3,PlayStation 3,2011,Fighting,PQube,Examu,T
7702,X-Men Origins: Wolverine,DS,2009,Action,Activision,Griptonite Games,E10+
7703,Big Mutha Truckers 2,PlayStation 2,2005,Racing,Xplosiv,Eutechnyx,M
7704,Armored Core 4,PlayStation 3,2006,Simulation,505 Games,From Software,T
7706,Solatorobo: Red the Hunter,DS,2010,Role-Playing,Nintendo,CyberConnect2,E10+
7707,NHL FaceOff 2001,PlayStation 2,2001,Sports,Sony Computer Entertainment,989 Sports,E
7708,Mana Khemia 2: Fall of Alchemy,PlayStation 2,2008,Role-Playing,Gust,Gust,T
7709,The Great Escape,PlayStation 2,2003,Action,SCi,Pivotal Games,T
7711,Castlevania: Lords of Shadow 2,PlayStation 3,2014,Action,Konami Digital Entertainment,Mercury Steam,M
7714,Big Mutha Truckers,Xbox,2002,Racing,Empire Interactive,Eutechnyx,T
7715,Way of the Samurai 4,PlayStation 3,2011,Action,Nippon Ichi Software,Acquire,M
7717,The Hobbit,Game Boy Advance,2003,Platform,Vivendi Games,Saffire,E
7718,The King of Fighters XI,PlayStation 2,2006,Fighting,Ignition Entertainment,SNK Playmore,T
7719,Tom Clancy's Splinter Cell: Essentials,PlayStation Portable,2006,Shooter,Ubisoft,Ubisoft,M
7723,Major League Baseball 2K12,PlayStation 3,2012,Sports,Take-Two Interactive,Visual Concepts,E
7724,Family Guy,PlayStation Portable,2006,Action,Take-Two Interactive,High Voltage Software,M
7726,Sniper Elite,PlayStation 2,2005,Shooter,Ubisoft,Rebellion,M
7729,Harry Potter and the Goblet of Fire,PlayStation Portable,2005,Action,Electronic Arts,Electronic Arts,E10+
7732,Breath of Fire II,Game Boy Advance,2001,Role-Playing,Ubisoft,Capcom,E
7737,UFC Personal Trainer: The Ultimate Fitness System,PlayStation 3,2011,Sports,THQ,THQ,E
7739,Conan,Xbox 360,2007,Action,THQ,Nihilistic,M
7746,No More Heroes: Heroes' Paradise,PlayStation 3,2010,Action,Konami Digital Entertainment,FeelPlus,M
7749,Aliens vs Predator,PC,2010,Shooter,Sega,Rebellion,M
7750,Captain America: Super Soldier,PlayStation 3,2011,Action,Sega,Next Level Games,T
7752,Manhunt,Xbox,2004,Action,Take-Two Interactive,Rockstar North,M
7753,NCAA Final Four 2003,PlayStation 2,2002,Sports,Sony Computer Entertainment,989 Sports,E
7754,Dynasty Warriors: Gundam 2,Xbox 360,2008,Action,Namco Bandai Games,Omega Force,T
7756,Bound By Flame,PlayStation 4,2014,Role-Playing,Focus Home Interactive,Spiders,M
7758,Spectrobes: Origins,Wii,2009,Role-Playing,Disney Interactive Studios,Genki,E10+
7764,DanceMasters,Xbox 360,2010,Misc,Konami Digital Entertainment,GCP1,E10+
7765,Breath of Fire: Dragon Quarter,PlayStation 2,2002,Role-Playing,Capcom,Capcom,T
7768,Shiren the Wanderer,Wii,2008,Role-Playing,Sega,ChunSoft,T
7772,LEGO Marvel's Avengers,3DS,2016,Action,Warner Bros. Interactive Entertainment,TT Games,E10+
7774,Spore Hero Arena,DS,2009,Simulation,Electronic Arts,Full Fat,E
7775,Disney's Magical Mirror Starring Mickey Mouse,GameCube,2002,Adventure,Nintendo,Capcom,E
7776,Enchanted Arms,Xbox 360,2006,Role-Playing,Ubisoft,From Software,T
7778,Conflict: Denied Ops,Xbox 360,2008,Shooter,Eidos Interactive,Pivotal Games,M
7779,Mafia III,PC,2016,Action,Take-Two Interactive,Hangar 13,M
7783,Mace Griffin: Bounty Hunter,PlayStation 2,2003,Shooter,Electronic Arts,Warthog,M
7785,Legacy of Kain: Defiance,Xbox,2003,Action,Eidos Interactive,Crystal Dynamics,M
7786,Final Fantasy XI,Xbox 360,2006,Role-Playing,Square Enix,Square Enix,T
7790,Peter Jackson's King Kong: The Official Game of the Movie,PlayStation Portable,2005,Action,Ubisoft,Phoenix Games Studio,T
7791,Fighter Within,Xbox One,2013,Fighting,Ubisoft,Ubisoft,T
7792,Aliens versus Predator: Extinction,PlayStation 2,2003,Strategy,Electronic Arts,Zono Inc.,T
7793,Shrek: Forever After,PlayStation 3,2010,Platform,Activision,Xpec,E10+
7797,X-Men Origins: Wolverine,PlayStation Portable,2009,Action,Activision,Griptonite Games,T
7800,NHL Hitz Pro,PlayStation 2,2003,Sports,Midway Games,Next Level Games,E
7805,Space Invaders Extreme 2,DS,2009,Shooter,Square Enix,Taito Corporation,E
7806,Need for Speed: The Run,3DS,2011,Action,Electronic Arts,Firebrand Games,E10+
7807,Supreme Commander 2,PC,2010,Strategy,Square Enix,Gas Powered Games,E10+
7809,Quantum Theory,PlayStation 3,2010,Shooter,Tecmo Koei,Tecmo,M
7810,Dawn of Discovery,Wii,2009,Simulation,Ubisoft,Keen Games,E10+
7811,Guitar Hero Live,Wii U,2015,Misc,Activision,"Activision, FreeStyleGames",T
7817,Frequency,PlayStation 2,2001,Misc,Sony Computer Entertainment,Harmonix Music Systems,E
7820,Dynasty Warriors 8: Empires,PlayStation 4,2014,Action,Tecmo Koei,Omega Force,T
7821,2002 FIFA World Cup,Xbox,2002,Sports,Electronic Arts,Software Creations,E
7822,SpongeBob SquigglePants 3D,3DS,2011,Misc,THQ,WayForward,E
7825,Sudeki,Xbox,2004,Role-Playing,Microsoft Game Studios,Climax Group,M
7826,Majin and the Forsaken Kingdom,Xbox 360,2010,Adventure,Namco Bandai Games,Game Republic,T
7827,Silent Hill HD Collection,Xbox 360,2012,Action,Konami Digital Entertainment,Konami,M
7828,Arc Rise Fantasia,Wii,2009,Role-Playing,Marvelous Interactive,"Image Epoch, Imageepoch",T
7839,South Park: The Stick of Truth,PC,2014,Role-Playing,Ubisoft,Obsidian Entertainment,M
7841,Teenage Mutant Ninja Turtles 2: Battle Nexus,GameCube,2004,Action,Konami Digital Entertainment,Konami,T
7843,MLB 12: The Show,PlayStation Vita,2012,Sports,Sony Computer Entertainment,SCEA San Diego Studios,E
7848,NBA 2K11,PC,2010,Action,Take-Two Interactive,Visual Concepts,E
7851,WWE All Stars,Wii,2011,Fighting,THQ,THQ,T
7852,Naruto: Ninja Destiny,DS,2006,Fighting,Namco Bandai Games,Takara Tomy,T
7853,FaceBreaker,Xbox 360,2008,Fighting,Electronic Arts,EA Canada,T
7855,Spider-Man: Shattered Dimensions,DS,2010,Action,Activision,Griptonite Games,E10+
7856,Lunar Legend,Game Boy Advance,2002,Role-Playing,Media Rings,Magic Rings,E
7857,Conflict: Global Terror,PlayStation 2,2005,Shooter,Eidos Interactive,Pivotal Games,M
7858,Dante's Inferno,PlayStation Portable,2010,Action,Electronic Arts,"Artificial Mind and Movement, EA Redwood Shores",M
7860,Injustice: Gods Among Us,Wii U,2013,Fighting,Warner Bros. Interactive Entertainment,NetherRealm Studios,T
7863,Tomb Raider: Underworld,DS,2008,Action,Eidos Interactive,Santa Cruz Games,T
7864,Death Jr.,PlayStation Portable,2005,Platform,Konami Digital Entertainment,Backbone Entertainment,T
7865,Hulk,GameCube,2003,Action,Universal Interactive,Radical Entertainment,T
7868,Phantasy Star Universe,PlayStation 2,2006,Role-Playing,Sega,Sonic Team,T
7869,Gungrave,PlayStation 2,2002,Shooter,Activision,Seta Corporation,M
7871,Transworld Surf,PlayStation 2,2002,Sports,Atari,Rockstar San Diego,T
7872,Tenchu: Fatal Shadows,PlayStation 2,2004,Action,Sega,K2 LLC,M
7873,50 Cent: Blood on the Sand,PlayStation 3,2009,Shooter,THQ,Swordfish Studios,M
7874,Metro: Last Light,PC,2013,Action,Deep Silver,4A Games,M
7875,Evolve,PC,2015,Shooter,Take-Two Interactive,Turtle Rock Studios,M
7877,Resident Evil: Revelations,Wii U,2013,Action,Capcom,Capcom,M
7880,The Legend of Spyro: A New Beginning,GameCube,2006,Platform,Vivendi Games,Krome Studios,E10+
7884,Armored Core: For Answer,PlayStation 3,2008,Simulation,Ubisoft,From Software,T
7890,Harry Potter and the Prisoner of Azkaban,Xbox,2004,Action,Electronic Arts,EA Games,E
7896,Street Fighter X Tekken,PlayStation Vita,2012,Fighting,Capcom,Capcom,T
7898,The Legend of Heroes: Trails of Cold Steel II,PlayStation Vita,2014,Role-Playing,Nippon Ichi Software,Falcom,T
7904,Rise of the Kasai,PlayStation 2,2005,Action,Sony Computer Entertainment,BottleRocket Entertainment,M
7909,Risen,Xbox 360,2009,Role-Playing,Deep Silver,Piranha Bytes,M
7910,Nostalgia,DS,2008,Role-Playing,Tecmo Koei,Matrix Software,E10+
7911,Dynasty Warriors Gundam,Xbox 360,2007,Action,Namco Bandai Games,"Koei, Omega Force",T
7912,Chibi-Robo! Park Patrol,DS,2007,Adventure,Unknown,Skip Ltd.,E
7916,Tom Clancy's Splinter Cell: Blacklist,PC,2013,Action,Ubisoft,Ubisoft Toronto,M
7918,One Piece: Unlimited Adventure,Wii,2007,Adventure,Namco Bandai Games,Ganbarion,T
7919,Shaun White Skateboarding,PlayStation 3,2010,Sports,Ubisoft,Ubisoft Montreal,T
7922,Conflict: Denied Ops,PlayStation 3,2008,Shooter,Eidos Interactive,Pivotal Games,M
7923,Binary Domain,Xbox 360,2012,Action,Sega,Sega,M
7934,Ice Age: Dawn of the Dinosaurs,PlayStation 3,2009,Action,Activision,Activision,E10+
7937,Robin Hood: Defender of the Crown,PlayStation 2,2003,Strategy,Capcom,Cinemaware,T
7941,R-Type Final,PlayStation 2,2003,Shooter,Metro 3D,Irem,E
7943,Bolt,PlayStation 3,2008,Adventure,Disney Interactive Studios,Avalanche Software,E10+
7947,Sega GT 2002,Xbox,2002,Racing,Sega,Wow Entertainment,E
7948,F1 2011,PC,2011,Racing,Codemasters,Codemasters,E
7950,Ty the Tasmanian Tiger 3: Night of the Quinkan,PlayStation 2,2005,Action,Activision,Krome Studios,E10+
7952,Samurai Warriors 2: Empires,PlayStation 2,2006,Action,Tecmo Koei,Omega Force,T
7953,Blood Omen 2,Xbox,2002,Action,Eidos Interactive,Crystal Dynamics,M
7954,Earth Defense Force: Insect Armageddon,Xbox 360,2011,Shooter,D3Publisher,Vicious Cycle,T
7955,Major League Baseball 2K10,PlayStation 3,2010,Sports,Take-Two Interactive,Visual Concepts,E
7956,Saints Row IV,PC,2013,Action,Deep Silver,Volition Inc.,M
7958,Harry Potter: Quidditch World Cup,Xbox,2003,Sports,Electronic Arts,Electronic Arts,E
7959,Dance Central: Spotlight,Xbox One,2014,Misc,Microsoft Game Studios,Harmonix Music Systems,T
7961,Warriors: Legends of Troy,PlayStation 3,2011,Action,Tecmo Koei,Tecmo Koei Canada,M
7962,La Pucelle: Tactics,PlayStation 2,2002,Role-Playing,Tecmo Koei,Nippon Ichi Software,T
7963,Arcania: Gothic 4,PC,2010,Role-Playing,JoWood Productions,Spellbound,T
7964,NBA Ballers: Chosen One,Xbox 360,2008,Sports,Midway Games,Midway,E
7965,Tiger Woods PGA Tour 07,Xbox,2006,Sports,Electronic Arts,EA Redwood Shores,E
7966,Disney's Meet the Robinsons,Wii,2007,Action,Disney Interactive Studios,Buena Vista Games,E10+
7967,Sword Art Online: Hollow Realization,PlayStation 4,2016,Role-Playing,Namco Bandai Games,Bandai Namco Games,T
7969,The Lord of the Rings: War in the North,PC,2011,Action,Warner Bros. Interactive Entertainment,Snowblind Studios,M
7971,SBK X: Superbike World Championship,Xbox 360,2010,Racing,Black Bean Games,Milestone S.r.l,E10+
7972,Rango: The Video Game,PlayStation 3,2011,Action,Electronic Arts,Behaviour Interactive,E10+
7973,EverQuest Online Adventures: Frontiers,PlayStation 2,2003,Role-Playing,Sony Online Entertainment,Sony Online Entertainment,T
7975,Fairy Fencer F,PlayStation 3,2013,Role-Playing,Nippon Ichi Software,Compile Heart,T
7976,Shadows of the Damned,Xbox 360,2011,Action,Electronic Arts,Grasshopper Manufacture,M
7978,Phantasy Star Online Ver. 2,Dreamcast,2001,Role-Playing,Sega,Sonic Team,T
7982,Fight Club,PlayStation 2,2004,Fighting,Vivendi Games,Genuine Games,M
7983,Samurai Warriors: State of War,PlayStation Portable,2005,Action,Tecmo Koei,Omega Force,T
7985,Dragon Blade: Wrath of Fire,Wii,2007,Action,D3Publisher,D3Publisher,T
7991,The Munchables,Wii,2009,Action,Namco Bandai Games,Now Production,E
7995,Close Combat: First to Fight,Xbox,2005,Shooter,Take-Two Interactive,Destineer,T
7996,Indiana Jones and the Emperor's Tomb,Xbox,2003,Action,LucasArts,Double Helix Games,T
7997,Buffy the Vampire Slayer: Chaos Bleeds,PlayStation 2,2003,Action,Vivendi Games,Eurocom Entertainment Software,T
8001,Ty the Tasmanian Tiger,Xbox,2002,Platform,Electronic Arts,Krome Studios,E
